QF;Qantas Airways;;5;SIN;Singapur;SINGAPORE;FRA;Deutschland;FRANKFURT; 13:45;31.08.2012;788,64;A340-600;AIRBUS S.A.S.;39;330;3442;28.10.2011;293;;Hitech AG;12345;Berlin;Robert-Bosch-Str. 1;Deutschland
DL;Delta Airlines;;1984;SFO;USA;SAN FRANCISCO;JFK;USA;NEW YORK;  5:25;27.08.2012;422,94;A380-800;AIRBUS S.A.S.;48;475;10976;18.10.2011;302;Firma;Dr. Ricken & Partner;76131;Karlsruhe;Mannheimer Str. 118;Deutschland
JL;Japan Airlines;;407;NRT;Japan;TOKYO;FRA;Deutschland;FRANKFURT; 12:05;31.08.2012;1.061,36;A380-800;AIRBUS S.A.S.;40;475;4681;13.10.2011;306;;Smart Mart;19003;Philadelphia;1300 State Street;USA
SQ;Singapore Airlines;;158;SIN;Singapur;SINGAPORE;JKT;Indonesien;JAKARTA;  1:35;28.08.2012;494,79;A320-200;AIRBUS S.A.S.;13;130;10793;11.10.2011;307;Firma;SAPSOTA AG;21079;Hamburg;Elbchaussee 21-27;Deutschland
SQ;Singapore Airlines;;158;SIN;Singapur;SINGAPORE;JKT;Indonesien;JAKARTA;  1:35;28.08.2012;494,79;A320-200;AIRBUS S.A.S.;13;130;10794;28.10.2011;307;Firma;SAPSOTA AG;21079;Hamburg;Elbchaussee 21-27;Deutschland
JL;Japan Airlines;;407;NRT;Japan;TOKYO;FRA;Deutschland;FRANKFURT; 12:05;31.08.2012;1.061,36;A380-800;AIRBUS S.A.S.;40;475;4687;06.10.2011;311;Firma;TECHNOLAND;81335;MUENCHEN;CALVINSTR. 57;Deutschland
SQ;Singapore Airlines;;2;SIN;Singapur;SINGAPORE;SFO;USA;SAN FRANCISCO; 18:25;30.08.2012;2.320,04;A380-800;AIRBUS S.A.S.;50;475;4821;06.10.2011;311;Firma;TECHNOLAND;81335;MUENCHEN;CALVINSTR. 57;Deutschland
DL;Delta Airlines;;1984;SFO;USA;SAN FRANCISCO;JFK;USA;NEW YORK;  5:25;27.08.2012;422,94;A380-800;AIRBUS S.A.S.;48;475;10964;04.10.2011;313;;BASF Chimica;20100;Milano;Via Edison, 11;Italien
DL;Delta Airlines;;106;JFK;USA;NEW YORK;FRA;Deutschland;FRANKFURT;  7:55;27.08.2012;611,01;A340-600;AIRBUS S.A.S.;21;330;3481;30.09.2011;316;;Donald D. Debiman;69190;Walldorf;Hauptstr. 1;Deutschland
DL;Delta Airlines;;1984;SFO;USA;SAN FRANCISCO;JFK;USA;NEW YORK;  5:25;27.08.2012;422,94;A380-800;AIRBUS S.A.S.;48;475;10981;09.09.2011;333;Frau;Anneliese Montero;23056;Buxtehude;Am Deich 154;Deutschland
LH;Lufthansa;;400;FRA;Deutschland;FRANKFURT;JFK;USA;NEW YORK;  7:24;01.09.2012;666;A340-600;AIRBUS S.A.S.;41;330;3994;09.09.2011;333;Frau;Anneliese Montero;23056;Buxtehude;Am Deich 154;Deutschland
JL;Japan Airlines;;407;NRT;Japan;TOKYO;FRA;Deutschland;FRANKFURT; 12:05;31.08.2012;1.061,36;A380-800;AIRBUS S.A.S.;40;475;4713;18.01.2012;341;Herr;Horst Sessler;79312;Emmendingen;Elzstrasse 246;Deutschland
UA;United Airlines;;3504;SFO;USA;SAN FRANCISCO;FRA;Deutschland;FRANKFURT; 10:30;31.08.2012;879,82;A380-800;AIRBUS S.A.S.;36;475;8961;16.01.2012;343;Herr;Hendrik Zimmermann;75757;Elsenz;Auf dem Huegel 242;Deutschland
QF;Qantas Airways;;5;SIN;Singapur;SINGAPORE;FRA;Deutschland;FRANKFURT; 13:45;31.08.2012;788,64;A340-600;AIRBUS S.A.S.;39;330;3403;06.01.2012;351;Herr;Adam Kirk;69483;Wald-Michelbach;Heidelberger Str. 132;Deutschland
SQ;Singapore Airlines;;2;SIN;Singapur;SINGAPORE;SFO;USA;SAN FRANCISCO; 18:25;30.08.2012;2.320,04;A380-800;AIRBUS S.A.S.;50;475;4856;06.01.2012;351;Herr;Adam Kirk;69483;Wald-Michelbach;Heidelberger Str. 132;Deutschland
AZ;Alitalia;;788;FCO;Italien;ROME;TYO;Japan;TOKYO; 12:55;28.08.2012;1.030,00;A380-800;AIRBUS S.A.S.;55;475;5835;28.12.2011;358;Mr.;Thomas Hoffmann;60657;Chicago;252 Lake Shore Drive;USA
AZ;Alitalia;;789;TYO;Japan;TOKYO;FCO;Italien;ROME; 15:40;29.08.2012;1.030,00;A380-800;AIRBUS S.A.S.;59;475;10372;12.12.2011;371;M;Jean Kreiss;B - 1030;Bruxelles;62 rue Voltaire;Belgien
DL;Delta Airlines;;1984;SFO;USA;SAN FRANCISCO;JFK;USA;NEW YORK;  5:25;27.08.2012;422,94;A380-800;AIRBUS S.A.S.;48;475;10947;18.11.2011;390;Herr;Lothar Miguel;81375;Muenchen;Stiftsbogen 270;Deutschland
LH;Lufthansa;;402;FRA;Deutschland;FRANKFURT;JFK;USA;NEW YORK;  7:35;27.08.2012;666;A380-800;AIRBUS S.A.S.;23;475;12712;22.10.2011;411;Herr;Thilo Meier;23496;Dielheim;Zwischergasse 77;Deutschland
QF;Qantas Airways;;5;SIN;Singapur;SINGAPORE;FRA;Deutschland;FRANKFURT; 13:45;31.08.2012;788,64;A340-600;AIRBUS S.A.S.;39;330;3401;19.10.2011;414;Mr.;Lee Sessler;9765;Boulder;45 17th St.;USA
LH;Lufthansa;;2407;TXL;Deutschland;BERLIN;FRA;Deutschland;FRANKFURT;  1:05;01.09.2012;242;A320-200;AIRBUS S.A.S.;21;130;19857;17.10.2011;416;Frau;Laura Deichgraeber;60118;Mainz;Raupelsweg 117;Deutschland
QF;Qantas Airways;;5;SIN;Singapur;SINGAPORE;FRA;Deutschland;FRANKFURT; 13:45;31.08.2012;788,64;A340-600;AIRBUS S.A.S.;39;330;3440;14.10.2011;418;Herr;Illya Kreiss;69231;Rauenberg;Im Warmet 70;Deutschland
AZ;Alitalia;;789;TYO;Japan;TOKYO;FCO;Italien;ROME; 15:40;29.08.2012;1.030,00;A380-800;AIRBUS S.A.S.;59;475;10426;08.10.2011;423;Herr;Georg Goerke;69190;Walldorf;Caspar-David-Friedrich-Str. 15;Deutschland
DL;Delta Airlines;;1984;SFO;USA;SAN FRANCISCO;JFK;USA;NEW YORK;  5:25;27.08.2012;422,94;A380-800;AIRBUS S.A.S.;48;475;10977;03.10.2011;427;Frau;Ruth Deichgraeber;41466;Neuss;Melissenstr. 113;Deutschland
AZ;Alitalia;;789;TYO;Japan;TOKYO;FCO;Italien;ROME; 15:40;29.08.2012;1.030,00;A380-800;AIRBUS S.A.S.;59;475;10374;29.09.2011;430;M;Pierre Legrand;6130;Grasse;220 route de Pégomas;Frankreich
SQ;Singapore Airlines;;2;SIN;Singapur;SINGAPORE;SFO;USA;SAN FRANCISCO; 18:25;30.08.2012;2.320,04;A380-800;AIRBUS S.A.S.;50;475;4853;28.09.2011;431;Frau;Anna Gueldenpfennig;86343;Koenigsbrunn;Lerchenstr. 181;Deutschland
AZ;Alitalia;;788;FCO;Italien;ROME;TYO;Japan;TOKYO; 12:55;28.08.2012;1.030,00;A380-800;AIRBUS S.A.S.;55;475;5866;10.01.2012;461;Herr;Horst Delon;69121;Heidelberg;Muehltalstr. 190;Deutschland
LH;Lufthansa;;400;FRA;Deutschland;FRANKFURT;JFK;USA;NEW YORK;  7:24;01.09.2012;666;A340-600;AIRBUS S.A.S.;41;330;4012;19.12.2011;479;Frau;Amelie Gutenberg;68753;Amelie;Froschstr. 149;Deutschland
DL;Delta Airlines;;1984;SFO;USA;SAN FRANCISCO;JFK;USA;NEW YORK;  5:25;27.08.2012;422,94;A380-800;AIRBUS S.A.S.;48;475;10987;05.12.2011;489;Frau;Annemarie Delon;67663;Kaiserslautern;Stauboernchenstrasse 14;Deutschland
DL;Delta Airlines;;1984;SFO;USA;SAN FRANCISCO;JFK;USA;NEW YORK;  5:25;27.08.2012;422,94;A380-800;AIRBUS S.A.S.;48;475;10969;03.12.2011;491;Dr.;Carmel Simon;7666;Teaneck;273 Oak Street;USA
LH;Lufthansa;;2407;TXL;Deutschland;BERLIN;FRA;Deutschland;FRANKFURT;  1:05;01.09.2012;242;A320-200;AIRBUS S.A.S.;21;130;19862;22.11.2011;500;Herr;Adam Sessler;69483;Wald-Michelbach;Heidelberger Str. 139;Deutschland
DL;Delta Airlines;;1984;SFO;USA;SAN FRANCISCO;JFK;USA;NEW YORK;  5:25;27.08.2012;422,94;A380-800;AIRBUS S.A.S.;48;475;10955;17.11.2011;504;Frau;Gisela Eichbaum;58332;Schwelm;Goeckinghofstr. 266;Deutschland
LH;Lufthansa;;402;FRA;Deutschland;FRANKFURT;JFK;USA;NEW YORK;  7:35;27.08.2012;666;A380-800;AIRBUS S.A.S.;23;475;12735;09.11.2011;510;Sra.;Marta Schneider;8014;Barcelona;142 Camelias;Spanien
AZ;Alitalia;;788;FCO;Italien;ROME;TYO;Japan;TOKYO; 12:55;28.08.2012;1.030,00;A380-800;AIRBUS S.A.S.;55;475;5848;15.10.2011;531;Mr;Benjamin Vrsic;63728;New Orleans;34 Voodoo Avenue;USA
LH;Lufthansa;;2407;TXL;Deutschland;BERLIN;FRA;Deutschland;FRANKFURT;  1:05;01.09.2012;242;A320-200;AIRBUS S.A.S.;21;130;19856;11.10.2011;534;Frau;Theresia Domenech;71116;Gaertringen;Arndtstrasse 262;Deutschland
DL;Delta Airlines;;106;JFK;USA;NEW YORK;FRA;Deutschland;FRANKFURT;  7:55;27.08.2012;611,01;A340-600;AIRBUS S.A.S.;21;330;3499;21.09.2011;550;Herr;Horst Weiss;79312;Emmendingen;Elzstrasse 179;Deutschland
LH;Lufthansa;;400;FRA;Deutschland;FRANKFURT;JFK;USA;NEW YORK;  7:24;01.09.2012;666;A340-600;AIRBUS S.A.S.;41;330;4013;09.09.2011;560;Mr.;Allen Neubacher;17758;N. Massapequa;217 Sagamore St.;USA
LH;Lufthansa;;402;FRA;Deutschland;FRANKFURT;JFK;USA;NEW YORK;  7:35;27.08.2012;666;A380-800;AIRBUS S.A.S.;23;475;12722;07.09.2011;561;M;Jean Miguel;B - 1030;Bruxelles;21 rue Voltaire;Belgien
DL;Delta Airlines;;106;JFK;USA;NEW YORK;FRA;Deutschland;FRANKFURT;  7:55;27.08.2012;611,01;A340-600;AIRBUS S.A.S.;21;330;3494;03.09.2011;564;Frau;Irene Picard;27299;Langwedel;Akazienweg 157;Deutschland
DL;Delta Airlines;;106;JFK;USA;NEW YORK;FRA;Deutschland;FRANKFURT;  7:55;27.08.2012;611,01;A340-600;AIRBUS S.A.S.;21;330;3490;06.01.2012;577;M;Simon Trensch;1211;Genève;rue de Moillebeau 39;Schweiz
AZ;Alitalia;;788;FCO;Italien;ROME;TYO;Japan;TOKYO; 12:55;28.08.2012;1.030,00;A380-800;AIRBUS S.A.S.;55;475;5815;27.12.2011;585;Herr;Florian Ryan;69180;Wiesloch;Gruenlingweg 124;Deutschland
LH;Lufthansa;;2407;TXL;Deutschland;BERLIN;FRA;Deutschland;FRANKFURT;  1:05;01.09.2012;242;A320-200;AIRBUS S.A.S.;21;130;19872;28.12.2011;585;Herr;Florian Ryan;69180;Wiesloch;Gruenlingweg 124;Deutschland
AZ;Alitalia;;789;TYO;Japan;TOKYO;FCO;Italien;ROME; 15:40;29.08.2012;1.030,00;A380-800;AIRBUS S.A.S.;59;475;10392;20.12.2011;591;Frau;Irene Bentink;27299;Langwedel;Akazienweg 129;Deutschland
AZ;Alitalia;;789;TYO;Japan;TOKYO;FCO;Italien;ROME; 15:40;29.08.2012;1.030,00;A380-800;AIRBUS S.A.S.;59;475;10369;18.12.2011;592;Frau;Uli Leisert;70111;Reutlingen;Franz-Marc-Str. 170;Deutschland
JL;Japan Airlines;;407;NRT;Japan;TOKYO;FRA;Deutschland;FRANKFURT; 12:05;31.08.2012;1.061,36;A380-800;AIRBUS S.A.S.;40;475;4691;23.11.2011;612;Herr;August Trensch;66464;Homburg;Alte Reichsstr. 32;Deutschland
LH;Lufthansa;;2402;FRA;Deutschland;FRANKFURT;SXF;Deutschland;BERLIN;  1:05;01.09.2012;242;A380-800;AIRBUS S.A.S.;9;475;18309;15.11.2011;618;Frau;Christa Dumbach;64342;Seeheim-Jugenheim;Ausserhalb 48;Deutschland
UA;United Airlines;;3504;SFO;USA;SAN FRANCISCO;FRA;Deutschland;FRANKFURT; 10:30;31.08.2012;879,82;A380-800;AIRBUS S.A.S.;36;475;8933;28.10.2011;633;Herr;Thilo Wohl;23496;Dielheim;Zwischergasse 107;Deutschland
AZ;Alitalia;;788;FCO;Italien;ROME;TYO;Japan;TOKYO; 12:55;28.08.2012;1.030,00;A380-800;AIRBUS S.A.S.;55;475;5852;24.10.2011;636;Herr;Achim Deichgraeber;76137;Karlsruhe;Rankestr. 161;Deutschland
SQ;Singapore Airlines;;15;SFO;USA;SAN FRANCISCO;SIN;Singapur;SINGAPORE; 18:45;29.08.2012;2.320,04;A380-800;AIRBUS S.A.S.;25;475;9429;07.10.2011;650;M;Jean Ryan;B - 1030;Bruxelles;136 rue Voltaire;Belgien
QF;Qantas Airways;;5;SIN;Singapur;SINGAPORE;FRA;Deutschland;FRANKFURT; 13:45;31.08.2012;788,64;A340-600;AIRBUS S.A.S.;39;330;3408;29.09.2011;656;Frau;Laura Hoffmann;60118;Mainz;Raupelsweg 267;Deutschland
DL;Delta Airlines;;1984;SFO;USA;SAN FRANCISCO;JFK;USA;NEW YORK;  5:25;27.08.2012;422,94;A380-800;AIRBUS S.A.S.;48;475;10953;14.09.2011;668;Herr;August Simon;66464;Homburg;Alte Reichsstr. 274;Deutschland
LH;Lufthansa;;2407;TXL;Deutschland;BERLIN;FRA;Deutschland;FRANKFURT;  1:05;01.09.2012;242;A320-200;AIRBUS S.A.S.;21;130;19853;13.09.2011;669;Frau;Anneliese Eichbaum;23056;Buxtehude;Am Deich 140;Deutschland
DL;Delta Airlines;;1984;SFO;USA;SAN FRANCISCO;JFK;USA;NEW YORK;  5:25;27.08.2012;422,94;A380-800;AIRBUS S.A.S.;48;475;10960;08.09.2011;673;Herr;Florian Matthaeus;69180;Wiesloch;Gruenlingweg 55;Deutschland
QF;Qantas Airways;;5;SIN;Singapur;SINGAPORE;FRA;Deutschland;FRANKFURT; 13:45;31.08.2012;788,64;A340-600;AIRBUS S.A.S.;39;330;3441;12.01.2012;685;Herr;Hendrik Weiss;75757;Elsenz;Auf dem Huegel 259;Deutschland
JL;Japan Airlines;;407;NRT;Japan;TOKYO;FRA;Deutschland;FRANKFURT; 12:05;31.08.2012;1.061,36;A380-800;AIRBUS S.A.S.;40;475;4719;09.01.2012;688;M;Simon D´Oultrement;1211;Genève;rue de Moillebeau 105;Schweiz
LH;Lufthansa;;400;FRA;Deutschland;FRANKFURT;JFK;USA;NEW YORK;  7:24;01.09.2012;666;A340-600;AIRBUS S.A.S.;41;330;4004;02.01.2012;693;Herr;Stephen Hunter;68723;Schwetzingen;Arionweg 263;Deutschland
AZ;Alitalia;;789;TYO;Japan;TOKYO;FCO;Italien;ROME; 15:40;29.08.2012;1.030,00;A380-800;AIRBUS S.A.S.;59;475;10394;01.01.2012;694;Herr;Florian Delon;69180;Wiesloch;Gruenlingweg 106;Deutschland
UA;United Airlines;;3516;JFK;USA;NEW YORK;FRA;Deutschland;FRANKFURT;  7:25;28.08.2012;611,01;A380-800;AIRBUS S.A.S.;11;475;14526;27.12.2011;698;Herr;Achim Leisert;76137;Karlsruhe;Rankestr. 175;Deutschland
DL;Delta Airlines;;1984;SFO;USA;SAN FRANCISCO;JFK;USA;NEW YORK;  5:25;27.08.2012;422,94;A380-800;AIRBUS S.A.S.;48;475;10942;15.12.2011;708;Frau;Christine Sisko;68163;Mannheim;Emil-Heckel-Str. 113;Deutschland
UA;United Airlines;;3504;SFO;USA;SAN FRANCISCO;FRA;Deutschland;FRANKFURT; 10:30;31.08.2012;879,82;A380-800;AIRBUS S.A.S.;36;475;8927;07.12.2011;714;Herr;Thilo Eichbaum;23496;Dielheim;Zwischergasse 25;Deutschland
JL;Japan Airlines;;407;NRT;Japan;TOKYO;FRA;Deutschland;FRANKFURT; 12:05;31.08.2012;1.061,36;A380-800;AIRBUS S.A.S.;40;475;4699;06.12.2011;715;Frau;Christine Dumbach;68163;Mannheim;Emil-Heckel-Str. 171;Deutschland
QF;Qantas Airways;;5;SIN;Singapur;SINGAPORE;FRA;Deutschland;FRANKFURT; 13:45;31.08.2012;788,64;A340-600;AIRBUS S.A.S.;39;330;3433;16.11.2011;731;Mrs;Cindy Vrsic;76018;Arlington;241 Windstone Drive;USA
DL;Delta Airlines;;106;JFK;USA;NEW YORK;FRA;Deutschland;FRANKFURT;  7:55;27.08.2012;611,01;A340-600;AIRBUS S.A.S.;21;330;3495;08.11.2011;737;Frau;Laura Babilon;60118;Mainz;Raupelsweg 30;Deutschland
AZ;Alitalia;;788;FCO;Italien;ROME;TYO;Japan;TOKYO; 12:55;28.08.2012;1.030,00;A380-800;AIRBUS S.A.S.;55;475;5827;30.10.2011;745;Herr;Roland Wohl;79761;Waldshut;Gemeindestr. 213;Deutschland
SQ;Singapore Airlines;;988;SIN;Singapur;SINGAPORE;TYO;Japan;TOKYO;  6:40;30.08.2012;910,15;A340-600;AIRBUS S.A.S.;11;330;14156;16.10.2011;756;M;Pierre Eichbaum;6130;Grasse;76 route de Pégomas;Frankreich
AZ;Alitalia;;789;TYO;Japan;TOKYO;FCO;Italien;ROME; 15:40;29.08.2012;1.030,00;A380-800;AIRBUS S.A.S.;59;475;10419;10.10.2011;760;Herr;Joschka Fischer;11111;Berlin;Jogging-Str. 149;Deutschland
JL;Japan Airlines;;407;NRT;Japan;TOKYO;FRA;Deutschland;FRANKFURT; 12:05;31.08.2012;1.061,36;A380-800;AIRBUS S.A.S.;40;475;4701;09.10.2011;762;Frau;Irene Pratt;27299;Langwedel;Akazienweg 115;Deutschland
